-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2012 through 12/31/2022 
Location: Latitude  45.509   Longitude -73.5526 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 37.97 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M             MERRA-2 Temperature at 2 Meters (C) 
TS              MERRA-2 Earth Skin Temperature (C) 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
PS              MERRA-2 Surface Pressure (kPa) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,T2M,TS,T2M_MAX,RH2M,PRECTOTCORR,PS,WS10M
2015,9,23,16.9,17.51,24.55,76.25,0.47,101.93,3.13
2015,9,24,14.82,15.81,19.89,68.62,0.48,102.51,3.95
2015,9,25,12.53,13.07,17.26,68.12,0.37,102.66,2.95
2015,9,26,11.62,12.49,18.33,66.12,0.58,102.79,2.57
2015,9,27,14.83,15.37,24.27,76.62,0.51,102.12,2.83
2015,9,28,18.22,18.07,23.9,78.12,2.06,101.36,4.3
2015,9,29,19.3,19.18,24.21,87.5,20.05,100.93,4.72
2015,9,30,10.35,10.94,12.9,77.56,7.08,101.5,7.02
2015,10,1,8.24,9.26,14.0,68.44,0.37,102.32,5.57
2015,10,2,7.37,8.37,11.98,66.44,0.46,102.81,6.47
2015,10,3,7.7,8.47,13.22,72.69,0.06,103.03,6.81
2015,10,4,8.8,9.42,14.48,68.75,0.02,102.58,4.06
2015,10,5,11.66,11.31,17.3,63.06,0.46,101.82,0.7
2015,10,6,11.98,11.57,17.35,72.56,0.11,101.18,2.21
2015,10,7,11.32,11.47,17.68,80.88,0.5,100.96,4.42
2015,10,8,8.04,9.23,13.0,70.12,0.03,101.65,2.29
2015,10,9,7.33,7.83,9.61,89.81,6.92,100.63,4.16
2015,10,10,6.14,7.14,10.78,66.25,0.91,101.31,3.43
2015,10,11,12.36,12.09,18.84,74.12,0.54,100.18,5.36
2015,10,12,15.05,14.48,23.26,77.75,0.73,99.9,3.73
2015,10,13,13.89,13.45,20.0,82.69,1.69,99.09,4.3
2015,10,14,9.5,9.9,13.3,68.94,0.36,99.89,6.24
2015,10,15,9.29,9.19,15.6,75.44,7.69,100.37,5.3
2015,10,16,8.21,8.78,10.44,80.44,5.08,100.61,3.95
2015,10,17,3.47,4.52,6.69,75.88,6.68,101.25,3.98
2015,10,18,0.02,1.23,4.4,69.19,0.19,102.08,3.95
2015,10,19,1.73,2.48,7.43,75.44,1.0,101.83,4.28
2015,10,20,9.04,8.34,13.87,81.69,0.22,101.14,4.81
2015,10,21,4.06,4.79,9.55,66.19,0.49,102.16,3.49
2015,10,22,10.08,9.52,16.84,77.06,2.1,101.05,6.3
2015,10,23,4.67,4.44,9.29,65.38,0.2,102.14,3.7
2015,10,24,4.65,4.68,8.64,76.19,3.61,101.77,3.77
2015,10,25,8.21,7.87,11.92,79.81,8.96,101.09,5.84
2015,10,26,2.43,2.53,7.6,73.38,0.11,102.7,2.91
2015,10,27,5.07,3.35,10.8,66.19,0.0,102.91,2.0
2015,10,28,4.51,4.22,10.51,91.0,23.16,101.66,5.07
2015,10,29,10.23,9.41,14.8,80.06,9.23,99.14,7.49
2015,10,30,4.32,4.28,7.58,71.31,0.59,100.67,6.38
2015,10,31,3.06,2.12,6.65,74.81,0.03,101.54,1.95
2015,11,1,7.35,6.66,12.92,87.94,6.42,100.2,5.66
2015,11,2,8.19,7.23,11.97,80.88,0.27,101.17,3.96
2015,11,3,7.76,7.27,14.01,90.94,0.52,101.54,3.17
2015,11,4,7.73,6.51,13.11,88.38,0.24,102.08,2.66
2015,11,5,9.15,7.94,13.09,90.19,1.27,101.46,1.01
2015,11,6,14.75,13.31,18.97,86.0,1.88,100.08,6.81
2015,11,7,7.31,7.1,10.4,76.0,0.56,100.93,5.5
2015,11,8,2.61,2.85,7.02,76.19,0.12,101.96,4.66
2015,11,9,5.29,4.9,11.82,82.38,0.05,102.1,4.98
2015,11,10,4.63,4.33,10.68,85.0,0.65,101.67,2.7
2015,11,11,5.61,5.55,9.69,87.94,0.03,100.91,2.37
2015,11,12,7.94,7.46,11.3,90.31,9.47,99.75,4.64
2015,11,13,7.27,7.01,10.11,88.62,6.7,98.98,6.55
2015,11,14,0.78,1.27,4.97,75.62,0.17,100.94,6.52
2015,11,15,2.84,2.83,8.11,87.56,0.1,101.36,4.59
2015,11,16,1.73,1.93,6.42,83.25,0.74,102.05,3.94
2015,11,17,-1.06,-1.1,3.55,80.31,0.96,103.01,3.16
2015,11,18,1.77,1.62,8.52,88.31,0.68,102.32,3.6
2015,11,19,9.4,8.37,13.75,90.56,8.11,101.06,6.58
2015,11,20,5.25,4.57,10.67,74.88,0.76,101.35,5.02
2015,11,21,1.39,1.4,5.48,79.88,0.0,101.76,3.18
2015,11,22,2.37,1.97,7.42,77.88,0.32,100.66,6.25
2015,11,23,-3.33,-2.7,0.08,74.62,0.04,101.45,3.73
2015,11,24,-3.38,-2.44,-2.49,75.81,0.79,102.28,1.7
2015,11,25,-1.16,-2.0,2.95,85.19,0.35,103.35,2.23
2015,11,26,2.88,1.71,7.38,88.12,0.09,102.84,4.2
2015,11,27,5.18,3.77,10.68,94.56,9.82,101.75,4.73
2015,11,28,-2.4,-2.06,0.91,82.81,0.14,102.13,2.79
2015,11,29,-2.98,-2.55,1.0,80.56,0.01,102.36,3.41
2015,11,30,-5.36,-5.77,-0.82,81.25,0.04,102.6,2.26
2015,12,1,-3.06,-4.13,1.3,93.5,4.18,101.74,3.18
2015,12,2,1.19,0.37,2.58,98.94,11.71,100.38,2.22
2015,12,3,0.2,-0.34,3.74,94.56,3.14,100.59,3.83
2015,12,4,-0.09,-0.7,4.18,95.19,0.17,102.12,4.55
2015,12,5,1.3,0.57,4.94,95.25,1.14,103.11,4.31
2015,12,6,0.91,0.27,3.04,96.94,1.6,102.32,3.84
2015,12,7,0.87,0.15,4.19,88.81,0.09,101.67,3.44
2015,12,8,-1.01,-1.13,2.87,88.88,0.43,101.68,2.54
2015,12,9,0.8,-0.06,5.44,93.44,0.44,101.1,3.02
2015,12,10,3.58,2.09,7.63,98.56,2.46,100.6,3.44
2015,12,11,6.44,4.94,12.5,86.44,0.38,100.23,5.36
2015,12,12,2.98,2.15,5.98,93.81,1.07,101.4,3.88
2015,12,13,-0.02,-0.21,2.94,86.31,1.73,101.89,3.44
2015,12,14,3.8,3.28,5.95,97.69,7.54,100.14,3.01
2015,12,15,5.08,4.33,8.3,95.0,6.47,99.38,5.24
2015,12,16,-1.95,-1.9,0.78,86.19,0.24,101.52,3.77
2015,12,17,2.2,1.15,3.97,97.88,12.48,100.35,3.47
2015,12,18,1.47,1.16,3.99,85.75,0.83,100.18,4.68
2015,12,19,-1.97,-1.99,-0.59,75.75,0.81,100.61,7.56
2015,12,20,-4.63,-4.82,-2.73,70.31,0.57,102.25,4.57
2015,12,21,0.51,-0.6,3.31,92.31,6.46,101.02,3.08
2015,12,22,2.4,1.19,3.25,99.75,4.03,100.78,2.66
2015,12,23,3.13,2.28,6.45,98.81,6.16,101.31,3.6
2015,12,24,8.56,6.72,17.12,82.75,2.35,100.32,7.95
2015,12,25,2.87,2.06,8.75,91.0,0.01,101.72,3.44
2015,12,26,-0.6,-1.02,2.98,86.38,0.17,102.72,3.48
2015,12,27,-1.96,-2.24,0.4,90.25,9.75,101.26,5.09
2015,12,28,-9.95,-9.67,-5.6,71.75,0.1,103.12,4.77
2015,12,29,-8.45,-8.5,-5.2,94.69,24.93,101.97,7.26
2015,12,30,-10.01,-10.49,-7.7,96.94,2.81,101.84,3.05
2015,12,31,-6.92,-7.85,-3.18,94.62,1.59,101.15,3.37
2016,1,1,-5.7,-6.63,-0.16,95.56,0.67,100.66,4.68
2016,1,2,-4.84,-5.52,-1.63,94.94,0.38,100.52,6.8
2016,1,3,-3.22,-3.74,0.26,92.19,3.99,100.21,4.78
2016,1,4,-20.85,-23.12,-13.29,91.81,0.06,102.27,3.8
2016,1,5,-23.09,-24.28,-14.46,98.5,0.28,103.07,4.34
2016,1,6,-9.29,-10.3,-2.36,98.12,0.04,102.27,3.99
2016,1,7,-6.89,-8.9,-2.12,96.0,0.02,102.11,1.81
2016,1,8,-6.98,-7.5,-0.59,95.81,0.18,101.94,3.36
2016,1,9,0.58,-0.24,1.05,94.62,3.91,101.37,4.66
2016,1,10,1.13,-0.02,2.91,94.56,8.87,99.61,7.02
2016,1,11,-9.83,-10.79,-2.31,79.56,0.72,100.23,9.12
2016,1,12,-10.42,-12.97,-5.02,95.0,3.34,100.35,3.83
2016,1,13,-12.59,-13.69,-6.35,88.75,0.54,100.3,7.11
2016,1,14,-15.46,-18.02,-12.83,89.62,0.77,100.64,2.26
2016,1,15,-15.4,-16.27,-10.78,94.25,0.1,100.85,5.97
2016,1,16,-5.34,-5.63,-0.64,96.69,2.11,99.5,4.99
2016,1,17,-13.24,-14.0,-9.77,89.25,0.66,100.58,3.54
2016,1,18,-12.52,-12.6,-9.43,93.19,4.56,100.03,7.21
2016,1,19,-14.63,-14.91,-9.56,90.56,1.5,100.69,9.98
2016,1,20,-12.68,-13.91,-7.62,93.25,0.19,101.5,5.8
2016,1,21,-17.02,-18.36,-9.59,93.12,1.58,101.77,4.43
2016,1,22,-14.41,-16.7,-6.62,95.0,1.1,102.1,3.87
2016,1,23,-17.75,-19.1,-12.5,94.62,0.06,101.67,4.37
2016,1,24,-14.6,-16.19,-9.17,92.44,0.09,101.2,3.77
2016,1,25,-6.77,-7.32,-1.73,91.56,0.03,101.65,2.2
2016,1,26,-1.49,-3.02,2.51,93.25,4.24,100.26,6.78
2016,1,27,-7.64,-9.44,0.85,87.56,1.0,101.08,5.36
2016,1,28,-6.35,-8.18,-0.85,93.12,1.02,100.38,3.76
2016,1,29,-2.7,-3.23,-0.37,94.19,2.27,99.64,3.23
2016,1,30,-7.42,-7.99,-0.69,90.69,0.45,100.59,3.86
2016,1,31,0.08,-1.61,2.66,96.31,2.26,100.08,3.57
2016,2,1,1.19,0.08,5.42,86.56,0.87,100.12,7.62
2016,2,2,-7.2,-6.31,-2.55,75.56,0.0,102.25,3.52
2016,2,3,-1.05,-2.22,3.88,95.69,14.9,100.74,6.16
2016,2,4,0.23,-0.51,3.89,87.19,0.42,101.06,6.05
2016,2,5,-7.54,-7.62,-2.39,80.56,0.68,101.9,3.93
2016,2,6,-4.66,-5.61,-0.41,91.44,2.73,101.6,3.83
2016,2,7,-7.06,-6.83,-1.08,78.25,0.13,101.68,6.69
2016,2,8,-9.19,-9.06,-6.42,83.0,0.12,101.06,7.9
2016,2,9,-8.27,-8.15,-6.42,90.88,1.38,100.08,5.17
2016,2,10,-6.99,-6.84,-3.59,90.06,1.94,99.74,3.07
2016,2,11,-14.57,-14.32,-11.35,81.12,1.06,100.7,6.42
2016,2,12,-13.53,-14.87,-6.57,88.81,2.86,101.0,4.6
2016,2,13,-22.68,-21.77,-10.22,81.62,0.69,101.55,8.37
2016,2,14,-25.7,-25.62,-20.27,84.69,0.18,102.78,5.79
2016,2,15,-14.99,-15.74,-6.77,85.62,0.63,102.4,3.89
2016,2,16,-4.31,-4.74,4.5,96.0,22.63,100.04,5.84
2016,2,17,-6.6,-6.72,-1.88,90.88,5.43,101.0,5.31
2016,2,18,-16.39,-16.74,-10.33,89.94,0.14,102.9,4.07
2016,2,19,-12.26,-13.32,-2.99,93.25,3.09,102.19,4.13
2016,2,20,0.3,-0.56,1.25,94.31,8.23,99.83,7.27
2016,2,21,-3.84,-4.1,0.63,91.06,1.06,100.89,5.81
2016,2,22,-16.44,-18.27,-10.41,83.19,0.0,102.14,2.98
2016,2,23,-10.79,-12.24,-4.63,91.0,0.94,102.43,3.14
2016,2,24,-2.31,-2.51,0.64,96.62,25.61,101.0,6.96
2016,2,25,0.12,-0.46,1.8,95.62,12.27,98.34,6.15
2016,2,26,-13.2,-13.35,-4.8,86.62,0.41,100.58,7.77
2016,2,27,-8.45,-9.18,0.69,91.81,0.32,100.56,7.77
2016,2,28,-6.67,-6.49,0.39,89.5,4.42,100.41,6.77
2016,2,29,-3.45,-3.75,2.08,90.94,5.12,99.41,8.16
2016,3,1,-13.46,-12.68,-10.29,84.06,1.45,101.62,5.09
2016,3,2,-11.63,-12.03,-7.38,89.88,10.86,100.17,8.29
2016,3,3,-20.88,-23.27,-14.87,86.75,0.32,102.12,3.91
2016,3,4,-14.23,-18.35,-5.31,81.31,0.26,102.08,2.14
2016,3,5,-11.21,-12.51,-3.34,85.31,0.34,101.95,2.07
2016,3,6,-4.34,-4.81,0.01,89.06,0.29,101.9,3.14
2016,3,7,-1.5,-2.38,0.95,94.44,4.9,101.03,5.02
2016,3,8,-1.91,-3.01,0.82,87.0,0.08,101.57,3.47
2016,3,9,3.77,1.56,7.84,98.12,3.44,100.63,5.12
2016,3,10,1.48,1.3,4.11,91.56,1.27,101.05,3.67
2016,3,11,0.33,0.66,2.98,87.5,0.71,101.83,4.05
2016,3,12,3.0,2.62,9.07,84.81,0.04,101.27,6.67
2016,3,13,1.08,1.4,5.15,80.81,0.8,101.66,4.62
2016,3,14,1.66,2.03,5.55,85.38,3.01,101.5,6.91
2016,3,15,4.98,4.54,9.23,92.06,3.83,100.74,3.99
2016,3,16,4.2,4.38,7.12,92.12,4.43,100.69,5.41
2016,3,17,5.39,5.47,10.24,90.06,2.61,100.01,4.55
2016,3,18,-1.41,0.12,2.45,76.56,1.76,100.56,5.75
2016,3,19,-5.85,-3.1,-2.35,71.5,0.05,101.76,5.77
2016,3,20,-5.22,-2.35,0.21,77.44,0.37,101.73,2.66
2016,3,21,-1.82,-0.49,3.05,77.81,0.46,100.65,5.05
2016,3,22,-1.86,-0.79,2.57,83.38,2.09,101.0,4.11
2016,3,23,-0.5,0.65,1.83,78.12,2.59,101.38,4.47
2016,3,24,-3.57,-2.38,-0.06,81.06,5.55,101.54,7.86
2016,3,25,-0.14,-0.35,2.36,91.12,8.61,100.44,5.95
2016,3,26,-3.2,-1.98,2.55,83.75,0.74,102.38,2.48
2016,3,27,2.47,2.33,10.81,89.75,0.4,101.82,2.45
2016,3,28,3.85,3.37,6.24,95.56,16.99,99.72,4.3
2016,3,29,0.88,1.52,3.83,78.75,1.83,100.91,7.69
2016,3,30,2.73,2.44,7.58,82.25,0.03,101.34,4.6
2016,3,31,9.03,7.86,14.0,92.0,19.6,99.84,6.12
2016,4,1,10.45,9.58,14.7,87.62,4.44,99.22,7.07
2016,4,2,2.11,2.88,8.94,84.5,1.75,99.31,5.06
2016,4,3,-7.24,-4.53,-4.12,68.75,0.26,100.4,8.03
2016,4,4,-6.91,-4.16,-2.86,68.38,0.2,101.54,3.34
2016,4,5,-5.2,-2.92,-0.94,70.75,0.12,102.3,3.56
2016,4,6,-1.54,-0.92,2.56,79.19,6.56,101.48,3.8
2016,4,7,2.67,2.03,7.2,97.25,34.88,99.32,5.03
2016,4,8,-0.54,-0.05,2.23,86.19,1.78,99.45,7.76
2016,4,9,-3.23,-1.67,1.02,76.94,0.02,100.88,4.84
2016,4,10,-3.63,-2.11,0.4,69.0,0.01,101.98,3.31
2016,4,11,2.16,1.77,5.4,94.5,12.1,100.89,4.77
2016,4,12,3.19,3.24,6.02,87.19,2.72,101.2,6.42
2016,4,13,0.95,2.41,6.02,73.62,0.05,102.65,2.9
2016,4,14,2.55,3.42,8.37,76.81,0.0,102.74,3.23
2016,4,15,4.54,4.91,11.34,77.0,0.25,102.88,3.84
2016,4,16,6.01,5.89,12.35,72.25,0.2,102.93,3.17
2016,4,17,10.08,9.23,18.2,70.0,0.0,102.46,2.95
2016,4,18,5.15,6.15,10.16,85.19,7.5,102.06,4.65
2016,4,19,5.37,6.01,12.16,77.88,0.24,101.61,5.2
2016,4,20,4.76,6.22,10.87,69.19,0.01,102.1,2.8
2016,4,21,10.47,10.4,18.73,70.69,0.3,101.07,2.54
2016,4,22,11.85,11.86,17.38,90.56,6.52,100.58,4.56
2016,4,23,5.15,6.77,10.86,72.31,0.66,101.31,5.0
2016,4,24,3.6,5.79,9.26,72.62,0.39,101.5,3.31
2016,4,25,2.71,4.62,7.72,70.44,0.0,101.36,3.48
2016,4,26,1.98,3.42,8.0,73.62,0.01,100.74,3.79
2016,4,27,1.25,3.1,6.36,68.75,0.13,100.89,4.19
2016,4,28,1.72,4.33,7.2,68.56,0.05,101.54,2.74
2016,4,29,3.67,5.1,9.36,70.06,0.02,101.78,3.27
2016,4,30,6.37,7.51,13.11,69.81,0.01,101.96,2.9
2016,5,1,6.09,6.76,8.83,87.81,6.31,101.66,3.74
2016,5,2,5.94,6.39,7.67,92.12,3.15,101.12,3.33
2016,5,3,7.02,8.3,12.6,82.81,0.77,100.85,2.26
2016,5,4,7.61,8.01,11.58,89.62,0.28,100.59,3.87
2016,5,5,10.13,10.65,15.85,82.38,0.05,100.67,4.92
2016,5,6,11.27,11.79,17.81,78.75,0.03,100.69,4.39
2016,5,7,14.83,15.17,20.52,81.56,0.66,100.14,3.58
2016,5,8,7.75,9.08,12.65,77.38,8.74,99.92,6.26
2016,5,9,4.59,5.99,9.53,71.69,0.1,101.07,5.98
2016,5,10,9.03,9.8,16.58,73.56,0.0,101.73,3.99
2016,5,11,13.05,13.05,20.22,63.38,0.0,101.78,1.78
2016,5,12,16.55,15.69,23.48,64.31,0.52,101.28,1.85
2016,5,13,14.99,14.83,18.3,92.31,5.41,100.14,4.73
2016,5,14,13.88,14.63,19.37,83.56,3.66,99.82,4.22
2016,5,15,6.69,8.4,9.61,76.62,0.47,99.84,8.48
2016,5,16,4.27,5.69,7.83,77.75,0.48,100.75,7.83
2016,5,17,7.15,8.33,13.07,78.0,0.02,101.51,4.94
2016,5,18,10.65,11.62,16.42,69.06,0.0,101.73,1.45
2016,5,19,13.23,12.87,16.47,70.81,0.22,101.52,1.86
2016,5,20,14.9,14.97,21.18,71.94,13.53,101.7,3.25
2016,5,21,15.52,15.46,21.08,78.94,0.02,101.1,3.34
2016,5,22,16.47,16.21,21.51,79.75,0.11,100.74,4.01
2016,5,23,17.65,17.79,24.62,69.38,1.38,100.96,2.41
2016,5,24,19.9,19.25,26.39,61.12,0.03,100.77,2.08
2016,5,25,18.17,18.52,23.71,82.0,0.25,100.94,4.88
2016,5,26,16.55,17.43,20.73,74.94,0.15,101.42,3.34
2016,5,27,21.11,21.09,26.78,89.56,3.34,100.88,3.44
2016,5,28,20.5,20.96,24.84,79.69,0.69,101.39,3.18
2016,5,29,21.33,21.69,26.63,90.75,5.29,101.14,2.62
2016,5,30,22.27,22.29,26.57,82.25,1.55,100.46,5.95
2016,5,31,17.71,18.61,22.53,77.12,0.01,100.81,5.9
2016,6,1,17.4,18.54,21.92,76.5,0.36,101.58,3.84
2016,6,2,19.88,19.96,23.67,85.06,4.36,101.02,5.09
2016,6,3,20.32,20.71,23.94,78.12,0.21,100.98,4.34
2016,6,4,19.86,20.63,24.28,70.56,0.0,101.05,1.71
2016,6,5,18.08,18.5,20.93,92.62,33.15,99.97,5.41
2016,6,6,18.65,19.21,21.78,80.5,2.92,99.34,7.49
2016,6,7,17.16,18.09,20.86,81.06,0.96,99.28,5.09
2016,6,8,11.1,12.78,14.79,75.75,1.01,99.68,6.64
2016,6,9,10.31,11.52,13.27,74.81,0.73,100.29,6.52
2016,6,10,13.12,14.19,18.63,75.62,2.2,101.04,3.55
2016,6,11,12.9,13.73,16.68,85.44,1.66,100.4,3.02
2016,6,12,11.44,12.39,15.29,78.75,1.27,99.89,7.39
2016,6,13,14.25,14.69,19.33,75.75,1.25,100.44,5.69
2016,6,14,16.38,16.91,23.12,77.5,0.36,100.71,4.3
2016,6,15,19.87,19.71,24.83,73.56,0.38,100.67,3.19
2016,6,16,19.34,19.66,24.34,72.56,0.01,100.59,3.64
2016,6,17,20.58,20.22,25.92,63.25,0.03,101.0,2.39
2016,6,18,21.55,21.6,27.51,70.38,0.47,101.62,3.06
2016,6,19,22.06,21.98,27.86,72.69,0.22,101.56,4.81
2016,6,20,24.46,23.99,29.12,72.06,2.33,100.6,6.23
2016,6,21,18.91,19.75,21.96,69.31,0.13,100.17,5.53
2016,6,22,16.64,17.51,20.25,77.38,3.13,100.39,3.79
2016,6,23,17.47,18.52,22.33,72.12,1.14,100.7,3.48
2016,6,24,18.82,19.73,24.38,66.94,3.02,101.35,2.0
2016,6,25,22.42,22.36,27.77,64.12,0.04,101.54,2.62
2016,6,26,23.51,23.75,28.78,72.12,2.55,101.25,3.55
2016,6,27,23.8,24.08,28.66,76.94,2.0,100.55,5.14
2016,6,28,22.1,22.79,25.47,82.56,12.96,100.56,3.3
2016,6,29,19.5,20.72,23.31,82.06,2.58,100.68,2.7
2016,6,30,20.98,21.59,26.23,70.94,0.29,100.92,3.71
2016,7,1,20.78,21.44,27.24,76.31,1.91,100.62,3.11
2016,7,2,17.51,18.71,20.76,71.75,0.45,100.57,7.11
2016,7,3,19.35,20.15,24.51,69.62,0.69,100.93,5.06
2016,7,4,21.67,22.33,27.78,68.62,0.17,100.77,4.78
2016,7,5,23.23,23.8,28.65,65.44,0.01,100.23,3.5
2016,7,6,24.49,25.38,30.44,70.69,0.96,100.36,3.73
2016,7,7,23.55,24.77,29.58,79.94,1.78,100.26,4.12
2016,7,8,19.38,20.98,24.07,76.75,0.18,100.68,4.19
2016,7,9,18.48,19.55,22.37,89.62,25.43,100.27,5.92
2016,7,10,16.76,17.59,19.3,88.19,6.2,100.71,3.87
2016,7,11,21.14,21.49,27.01,73.44,0.47,101.31,2.9
2016,7,12,23.07,23.48,28.94,68.31,2.02,101.12,3.25
2016,7,13,25.69,25.73,32.13,74.75,0.24,100.62,3.91
2016,7,14,25.44,25.39,29.52,83.0,10.42,100.06,4.98
2016,7,15,23.92,24.56,28.35,76.06,2.68,100.27,5.02
2016,7,16,20.38,22.17,25.05,65.38,1.92,101.19,1.87
2016,7,17,22.51,23.16,26.62,60.56,0.45,101.37,2.02
2016,7,18,22.61,22.99,28.87,76.62,8.1,100.66,5.2
2016,7,19,18.66,20.06,23.18,65.94,0.39,101.39,4.45
2016,7,20,20.71,21.27,26.15,64.94,0.01,101.56,4.16
2016,7,21,23.15,23.43,29.1,67.75,2.08,101.0,5.05
2016,7,22,26.27,26.31,30.67,65.81,3.3,100.1,5.73
2016,7,23,22.85,23.48,27.65,79.94,10.88,100.44,3.25
2016,7,24,20.76,21.83,26.82,65.94,1.47,101.05,2.06
2016,7,25,22.57,22.77,27.48,79.31,5.08,100.39,3.52
2016,7,26,23.68,24.37,28.19,74.94,0.42,100.46,4.93
2016,7,27,24.0,24.44,30.29,72.5,1.16,100.65,3.45
2016,7,28,24.23,25.3,29.13,71.62,0.68,100.69,2.02
2016,7,29,21.43,22.95,25.73,71.06,0.49,100.97,2.93
2016,7,30,20.65,22.2,25.6,67.25,0.37,101.34,2.04
2016,7,31,22.02,23.12,27.98,67.19,0.0,101.43,2.67
2016,8,1,20.55,21.11,23.3,79.0,0.32,101.47,2.06
2016,8,2,22.77,23.8,28.75,66.62,0.98,101.55,2.93
2016,8,3,24.81,25.51,30.57,59.19,0.04,101.4,2.74
2016,8,4,26.15,26.92,32.32,64.31,0.98,101.1,3.83
2016,8,5,27.44,28.12,33.05,64.38,0.62,100.34,5.81
2016,8,6,24.36,25.54,29.35,65.75,0.7,100.0,4.97
2016,8,7,21.1,22.29,25.76,65.0,0.52,100.57,4.41
2016,8,8,21.65,22.76,28.14,63.75,0.91,101.16,4.8
2016,8,9,22.04,23.15,29.32,65.31,0.81,101.57,2.13
2016,8,10,27.06,27.79,33.41,63.38,0.08,101.09,3.65
2016,8,11,27.75,28.91,33.3,61.5,0.01,100.94,2.68
2016,8,12,22.42,23.34,25.01,80.44,13.75,100.49,4.05
2016,8,13,20.55,21.9,24.64,88.56,25.23,100.58,3.84
2016,8,14,23.49,23.94,27.02,83.06,18.69,100.53,5.57
2016,8,15,22.47,23.47,27.55,68.12,0.06,101.54,1.86
2016,8,16,21.49,22.19,26.38,82.88,43.23,101.18,3.55
2016,8,17,21.93,22.65,26.57,77.25,3.62,100.92,3.82
2016,8,18,22.51,23.05,26.81,81.0,5.08,100.89,3.55
2016,8,19,21.3,22.23,26.98,70.75,0.0,101.01,2.08
2016,8,20,23.55,23.89,29.65,69.81,0.02,100.61,3.73
2016,8,21,22.97,22.94,26.16,84.19,16.47,100.14,6.02
2016,8,22,16.89,17.99,21.13,72.69,0.63,101.05,5.43
2016,8,23,19.34,19.73,25.37,71.0,0.0,101.61,5.11
2016,8,24,23.02,23.02,29.34,72.69,0.23,101.42,4.49
2016,8,25,24.33,24.23,29.06,77.62,0.91,100.68,4.17
2016,8,26,23.8,24.02,27.58,72.0,0.41,100.92,4.4
2016,8,27,21.55,22.87,25.94,70.06,0.01,101.79,2.82
2016,8,28,23.05,23.3,29.21,81.75,4.52,101.38,3.07
2016,8,29,20.9,21.74,25.65,72.69,0.19,101.51,4.11
2016,8,30,20.67,21.37,24.98,72.31,0.76,101.3,3.21
2016,8,31,20.76,20.95,25.0,83.69,12.62,100.55,3.83
2016,9,1,18.48,19.58,23.94,76.5,0.86,100.87,3.13
2016,9,2,17.55,18.68,22.51,70.44,0.11,101.62,3.16
2016,9,3,17.43,18.9,23.52,71.62,0.03,101.95,1.66
2016,9,4,20.08,20.43,26.33,69.19,0.07,102.01,1.7
2016,9,5,21.92,22.01,28.58,66.44,0.12,101.77,1.44
2016,9,6,21.93,22.09,28.48,67.12,0.16,101.41,1.55
2016,9,7,23.82,24.27,31.05,73.31,0.25,101.02,2.49
2016,9,8,23.37,23.65,26.72,89.19,8.25,100.26,2.64
2016,9,9,23.21,23.65,28.14,73.69,0.21,100.61,4.26
2016,9,10,22.84,23.17,29.4,76.0,2.23,100.66,4.85
2016,9,11,18.7,19.4,23.73,66.38,4.05,100.73,7.5
2016,9,12,17.35,18.08,24.03,65.25,0.73,101.6,4.21
2016,9,13,19.76,20.1,27.31,66.31,0.0,101.12,4.53
2016,9,14,17.78,18.37,21.68,69.62,0.89,101.25,5.06
2016,9,15,14.08,15.48,19.94,62.88,0.04,102.1,1.33
2016,9,16,15.97,16.56,21.88,62.12,0.34,101.92,1.86
2016,9,17,19.83,19.68,25.57,73.94,3.1,100.99,4.97
2016,9,18,22.06,22.12,27.27,77.81,1.8,100.77,4.39
2016,9,19,21.01,21.3,26.41,80.12,1.02,101.08,1.98
2016,9,20,20.25,20.55,27.09,75.69,0.4,101.16,4.38
2016,9,21,19.42,19.73,26.36,63.56,0.01,101.46,4.72
2016,9,22,16.66,17.58,21.9,76.75,2.45,101.49,4.73
2016,9,23,13.55,14.73,18.23,74.31,4.31,101.44,3.66
2016,9,24,11.68,12.95,18.12,65.06,0.36,101.65,4.32
2016,9,25,10.65,11.63,17.9,68.0,0.57,101.71,3.84
2016,9,26,11.68,11.96,17.09,70.06,1.29,101.27,3.22
2016,9,27,15.41,15.64,21.98,73.25,3.05,100.69,2.65
2016,9,28,13.93,14.65,20.39,80.5,0.07,101.88,4.66
2016,9,29,12.75,13.69,18.89,72.5,0.02,102.79,5.59
2016,9,30,12.4,12.88,17.52,70.38,0.0,102.69,4.09
2016,10,1,13.8,14.2,18.12,69.0,0.4,102.06,3.31
2016,10,2,13.39,13.5,16.83,85.62,1.56,101.28,2.27
2016,10,3,14.24,14.69,18.59,81.81,0.35,101.38,3.15
2016,10,4,13.46,13.66,18.8,78.69,0.34,102.17,1.93
2016,10,5,14.51,14.71,20.83,81.44,1.0,102.17,1.98
